product_url,product_name,product_sku,product_price,product_img,product_description,color
https://www.next.co.il/he/_next/data/1014384/he/style/su299210/b30538.json,צבע אבן - Threadbare חולצה עם שרוולים קצרים מתערובת פשתן עם צווארון שטוח,B30-538,159,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/B30538s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/B30538s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/B30538s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/B30538s4.jpg","<p data-sl-variant=""toneOfVoice"">חולצות קלות משקל אלו מבית Threadbare תכינו אותך לחודשי הקיץ. Craft Blend תערובת מגניב של פשתן, חולצות בהתאמה רגילה זו כוללת צווארון כבוד עם תפירה במחט אחת וסגירת מכופתרות. </p><p>השרוולים קצרים ופתחי האוורור המפוצלים בצד מציעים נוחות ויכולת נשימה. שלם עם תפר עול אחורי לתוספת פרטים, חולצות זה מושלם לטיולים מזדמנים או התכנסויות על החוף. חבר אותו למכנסיים קצרים גזרה מחוייטת או מכנסיים קלים למראה רגוע.<br /></p>",צבע אבן
https://www.next.co.il/he/_next/data/1014384/he/style/su415133/aa1175.json,"בז' - חולצה עם שרוולים קצרים במרקם ואפל, %100 כותנה",AA1-175,103,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1175s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1175s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1175s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1175s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1175s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1175s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1175s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1175s8.jpg","<p data-sl-variant=""toneOfVoice"">תגידו שלום לסגנון הקיץ עם שרוולים קצרים לגברים שלנו וופל/במרקם וופל חולצות כותנה במרקם. חתוך בגזרה רגילה עם צווארון קלאסי וסגירת כפתורים, חולצות כותנה טהורה זו בגימור דק עם מרקם וופל/במרקם וופל אופנתי לתוספת כישרון. </p><ul><li>100% כותנה </li><li>גזרה רגילה </li><li>רכיסה קדמית בכפתורים </li><li>שרוול קצר. </li><li>וופל/במרקם וופל מרקם </li></ul>",בז'
https://www.next.co.il/he/_next/data/1014384/he/style/su415133/aa1176.json,"חום - חולצה עם שרוולים קצרים במרקם ואפל, %100 כותנה",AA1-176,103,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s8.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AA1176s9.jpg","<p data-sl-variant=""toneOfVoice"">תגידו שלום לסגנון הקיץ עם שרוולים קצרים לגברים שלנו וופל/במרקם וופל חולצות כותנה במרקם. חתוך בגזרה רגילה עם צווארון קלאסי וסגירת כפתורים, חולצות כותנה טהורה זו בגימור דק עם מרקם וופל/במרקם וופל אופנתי לתוספת כישרון. </p><ul><li>100% כותנה </li><li>גזרה רגילה </li><li>רכיסה קדמית בכפתורים </li><li>שרוול קצר. </li><li>וופל/במרקם וופל מרקם </li></ul>",חום
https://www.next.co.il/he/_next/data/1014384/he/style/su299210/f64789.json,כחול כהה - Threadbare חולצה עם שרוולים קצרים מתערובת פשתן עם צווארון שטוח,F64-789,159,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/F64789s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/F64789s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/F64789s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/F64789s4.jpg","פשתן חולצות קלת משקל זו מבית Threadbare תכין אותך לחודשי הקיץ. Craft עם Blend מגניבה של פשתן, חולצות זה כולל צווארון כבוד עם תפירת מחט בודדת והידוק מכופתרות. השרוולים קצרים ופתחי האוורור המפוצלים בצד מציעים נוחות ויכולת נשימה לימים חמים. שלם עם תפר עול אחורי לתוספת פרטים, חולצות זה מושלם לטיולים מזדמנים או התכנסויות על החוף. חבר אותו למכנסיים קצרים גזרה מחוייטת או מכנסיים קלים למראה רגוע אך מעודן שהוא אידיאלי לימי שמש ולערבים נוחים. הדוגמנית לובשת מידה M של בריטניה.",כחול כהה
https://www.next.co.il/he/_next/data/1014384/he/style/su166207/q87428.json,שחור - Reiss Medina Zipped Interlock-Jersey Overshirt,Q87-428,1225,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/Q87428s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/Q87428s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/Q87428s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/Q87428s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/Q87428s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/Q87428s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/Q87428s7.jpg","<p data-sl-variant=""toneOfVoice"">הג'רזי השחור הזה ז'קט בעל מבנה סרוג כפול לחום עילאי, סטרץ' ורכות. הוא מסתיים עם רוכסן מלפנים וכולל כיסים בחזה. </p><ul><li>Interlock jersey for supreme warmth, stretch, and softness compared to regular jersey yarn </li><li>צווארוןנקודתי </li><li>Zip-front closure </li><li>Press-stud chest pockets </li><li>שרוולים ארוכים </li></ul><p>This garment is a part of the Reiss Phantom range, a sleek collection of all-black garments designed to celebrate the unwavering excellence of this classic shade. </p><p>The model is wearing a size M.</p><p>מידות הדגם: גובה 6רגל 2.5 '' / 189ס&quot;מ.</p>",שחור
https://www.next.co.il/he/_next/data/1014384/he/style/su166207/am5321.json,כחול של חיל-האויר - Reiss Medina Zipped Interlock-Jersey Overshirt,AM5-321,1225,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AM5321s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AM5321s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AM5321s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AM5321s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AM5321s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AM5321s6.jpg","<p data-sl-variant=""toneOfVoice"">חולצת האובר של מדינה היא ספורטיבית ומעודנת כאחד. זה Craft מג'רזי חלק עם כיסים משובצים, ואז מודגש עם רוכסן וכפתורים מלוטש בגוון כסף. ג'רסי אינטרלוק לחום עילאי, סטרץ' ורכות בהשוואה לחוט ג'רסי רגיל. </p><ul><li>Spread collar </li><li>Buttoned patch pockets </li><li>Front zip </li></ul><p>The model is wearing a size M.</p><p>Measurements of model: 6ft 2'' / 187cm.</p>",כחול של חיל-האויר
https://www.next.co.il/he/_next/data/1014384/he/style/su348639/e23783.json,ניטרלי - Cotton Rich Jersey Button Through Shacket,E23-783,117,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23783s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23783s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23783s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23783s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23783s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23783s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23783s7.jpg","<p data-sl-variant=""toneOfVoice"">חולצת כפתורים זו של צבע ניטרלי משלבת סגנון קז'ואל ורשמי, עשויה מבד ג'רזי נעיםBlend כותנה, עם צווארון ומכפלות צלעות.</p><ul><li>גזרה רגילה<br /></li><li>בד ג'רסי עשיר בכותנה<br /></li><li>צווארון אלגנטי<br /></li><li>רכיסה קדמית בכפתורים<br /></li><li>מכפלות בד ריב</li></ul>",ניטרלי
https://www.next.co.il/he/_next/data/1014384/he/style/su299210/b72742.json,שחור - Threadbare חולצה עם שרוולים קצרים מתערובת פשתן עם צווארון שטוח,B72-742,159,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/B72742s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/B72742s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/B72742s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/B72742s4.jpg","<p data-sl-variant=""toneOfVoice"">חולצות קלות משקל אלו מבית Threadbare תכינו אותך לחודשי הקיץ. Craft Blend תערובת מגניב של פשתן, חולצות בהתאמה רגילה זו כוללת צווארון כבוד עם תפירה במחט אחת וסגירת מכופתרות. </p><p>השרוולים קצרים ופתחי האוורור המפוצלים בצד מציעים נוחות ויכולת נשימה. שלם עם תפר עול אחורי לתוספת פרטים, חולצות זה מושלם לטיולים מזדמנים או התכנסויות על החוף. חבר אותו למכנסיים קצרים גזרה מחוייטת או מכנסיים קלים למראה רגוע.<br /></p>",שחור
https://www.next.co.il/he/_next/data/1014384/he/style/su348639/e23781.json,כחול כהה - Cotton Rich Jersey Button Through Shacket,E23-781,117,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s8.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23781s9.jpg","<p data-sl-variant=""toneOfVoice"">חולצת מכופתרת בצבע כחול כהה זו, המשלבת סגנון קז'ואל ורשמי, עשויה מבד ג'רסי נעיםBlend כותנה, עם צווארון ומכפלות צלעות.</p><ul><li>גזרה רגילה<br /></li><li>בד ג'רסי עשיר בכותנה<br /></li><li>צווארון אלגנטי<br /></li><li>רכיסה קדמית בכפתורים<br /></li><li>מכפלות בד ריב</li></ul>",כחול כהה
https://www.next.co.il/he/_next/data/1014384/he/style/su348639/e23778.json,שחור - Cotton Rich Jersey Button Through Shacket,E23-778,117,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23778s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23778s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23778s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E23778s4.jpg","<p data-sl-variant=""toneOfVoice"">חולצת שחור מכופתרת זו משלבת אווירה קז'ואלית ורשמי, עשויה מבד ג'רסי נעיםBlend כותנה, עם צווארון ומכפלות צלעות.</p><ul><li>גזרה רגילה<br /></li><li>בד ג'רסי עשיר בכותנה<br /></li><li>צווארון אלגנטי<br /></li><li>רכיסה קדמית בכפתורים<br /></li><li>מכפלות בד ריב</li></ul>",שחור
https://www.next.co.il/he/_next/data/1014384/he/style/su343268/e16082.json,פסים ירוקים - 100% Cotton Long Sleeve Formal Cutaway Collar Shirt,E16-082,110,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16082s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16082s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16082s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16082s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16082s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16082s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16082s7.jpg","<p data-sl-variant=""toneOfVoice"">This versatile green stripe smart shirt can be worn to elevate casual outfits or as part of a formal look, cut to a regular fit and made from pure cotton. The shirt features a button-up fastening that leads to a classic collar, long sleeves and a button cuff.</p><ul><li>גזרה רגילה<br /></li><li>100% כותנה<br /></li><li>רכיסה קדמית בכפתורים<br /></li><li>צווארון קלאסי<br /></li><li>שרוולים ארוכים</li></ul>",פסים ירוקים
https://www.next.co.il/he/_next/data/1014384/he/style/su343268/e16090.json,White/Black Monochromatic Stripe - 100% Cotton Long Sleeve Formal Cutaway Collar Shirt,E16-090,110,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16090s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16090s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16090s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16090s4.jpg","<p data-sl-variant=""toneOfVoice"">ניתן ללבוש חולצות חכמים לבן ושחור פסים חכמים להעלאת תלבושות קז'ואל או כחלק ממראה רשמי, לחתוך לגזרה רגילה ולעשות מכותנה טהורה. החולצות כוללות הידוק בכפתורים המוביל לצווארון קלאסי, שרוול ארוך וחפת כפתורים.</p><ul><li>גזרה רגילה<br /></li><li>100% כותנה<br /></li><li>רכיסה קדמית בכפתורים<br /></li><li>צווארון קלאסי<br /></li><li>שרוולים ארוכים</li></ul>",White/Black Monochromatic Stripe
https://www.next.co.il/he/_next/data/1014384/he/style/su478442/ah1082.json,כחול כהה - חולצת שרוול קצר מפשתן 100% של Signature,AH1-082,131,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1082s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1082s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1082s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1082s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1082s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1082s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1082s7.jpg","<p data-sl-variant=""toneOfVoice"">תהיו מוכנים לנופש עם חולצות כחולות כחולות זו. מושלם ללבוש רגיל לחג, בגזרה רגילה חולצות זה עשוי מפשתן קל משקל ומלא עם שרוולים קצרים, הידוק מכופתרת וכיס חזה. שלב עם מכנסיים קצרים או מכנסי צ'ינו למראה קיץ מאושר. </p><ul><li>100% פשתן</li><li>שרוול קצר.</li><li>גזרה רגילה</li><li>רכיסת כפתורים</li><li>כיס על החזה<br /></li></ul>",כחול כהה
https://www.next.co.il/he/_next/data/1014384/he/style/su478442/aj8073.json,צבע אבן טבעי - חולצת שרוול קצר מפשתן 100% של Signature,AJ8-073,131,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8073s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8073s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8073s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8073s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8073s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8073s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8073s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8073s8.jpg","<p data-sl-variant=""toneOfVoice"">תהיה מוכן לחופשה עם צבע אבן בז' פשתן חולצות. מושלם ללבוש רגיל לחג, בגזרה רגילה חולצות זה עשוי מפשתן קל משקל ומלא עם שרוולים קצרים, הידוק מכופתרת וכיס חזה. שלב עם מכנסיים קצרים או מכנסי צ'ינו למראה קיץ מאושר. </p><ul><li>100% פשתן</li><li>שרוול קצר.</li><li>גזרה רגילה</li><li>רכיסת כפתורים</li><li>כיס על החזה</li></ul>",צבע אבן טבעי
https://www.next.co.il/he/_next/data/1014384/he/style/st432697/e16061.json,"בורדו אדום צווארון כפול - גזרה רגילה - חולצת אוקספורד אלגנטית מעוטרת, %100 כותנה",E16-061,138,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16061s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16061s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16061s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16061s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16061s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16061s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16061s7.jpg","<div><p>Upgrade your formal shirt selection with our selection of pure cotton long sleeve shirts, with a breathable and soft feel, long sleeves and a button up fastening finished with a smart collar. There's a wide choice of different colours and patterns to suit your style.</p><p></p></div><ul><li>חולצה אלגנטית עם עיטורים בשוליים </li><li>מכפלת אחת.</li><li>שרוולים ארוכים</li><li>חולצהמכופתרת</li></ul>",בורדו אדום צווארון כפול
https://www.next.co.il/he/_next/data/1014384/he/style/su478442/ah1091.json,תכול - חולצת שרוול קצר מפשתן 100% של Signature,AH1-091,131,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1091s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1091s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1091s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1091s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1091s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1091s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AH1091s7.jpg","<p data-sl-variant=""toneOfVoice"">תהיו מוכנים לנופש עם חולצות כחולות פשטן. מושלם ללבוש רגיל לחג, בגזרה רגילה חולצות זו עשויה מפשתן קלת משקל וכוללת שרוולים קצרים, הידוק מכופתרת וכיס חזה. שלב עם מכנסיים קצרים או מכנסי צ'ינו למראה קיץ מאושר. </p><ul><li>100% פשתן</li><li>שרוול קצר.</li><li>גזרה רגילה</li><li>רכיסת כפתורים</li><li>כיס על החזה</li></ul>",תכול
https://www.next.co.il/he/_next/data/1014384/he/style/su343268/e16063.json,פסים כחולים - 100% Cotton Long Sleeve Formal Cutaway Collar Shirt,E16-063,110,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16063s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16063s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16063s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16063s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16063s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16063s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16063s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16063s8.jpg","<p data-sl-variant=""toneOfVoice"">חולצות חכמים כחול פסים ורסטילי זה ניתן ללבוש כדי להעלות תלבושות קז'ואל או כחלק ממראה רשמי, לחתוך לגזרה רגילה ולעשות מכותנה טהורה. החולצות כוללות הידוק בכפתורים המוביל לצווארון קלאסי, שרוול ארוך וחפת כפתורים.</p><ul><li>גזרה רגילה<br /></li><li>100% כותנה<br /></li><li>רכיסה קדמית בכפתורים<br /></li><li>צווארון קלאסי<br /></li><li>שרוולים ארוכים</li></ul>",פסים כחולים
https://www.next.co.il/he/_next/data/1014384/he/style/st432697/n23333.json,"ירוק - גזרה רגילה - חולצת אוקספורד אלגנטית מעוטרת, %100 כותנה",N23-333,131,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23333s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23333s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23333s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23333s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23333s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23333s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23333s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23333s8.jpg","<p data-sl-variant=""toneOfVoice"">שדרג את מבחר החולצות האלגנטיות שלך עם הדפס ירוק זה מכותנה טהורה שרוול ארוך חולצות, עם גזרה רגילה, תחושה נושמת ורכה, שרוול ארוך והידוק כפתור בגימור עם צווארון חכם. גימור מושך את העין נמצא מתחת לשרוול, עם גימור תואם לכיס החזה.</p><ul><li>גזרה רגילה</li><li>100% כותנה</li><li>חולצה אלגנטית עם עיטורים בשוליים<br /></li><li>מכפלת אחת.<br /></li><li>שרוולים ארוכים</li><li>חולצהמכופתרת</li></ul>",ירוק
https://www.next.co.il/he/_next/data/1014384/he/style/su519591/ay7870.json,צבע אבן טבעי - חולצת אוקספורד שרוולים קצרים מבד נמתח,AY7-870,96,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7870s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7870s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7870s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7870s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7870s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7870s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7870s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7870s8.jpg","<p data-sl-variant=""toneOfVoice"">Blend עשירה בכותנה עם תוספת סטרץ', שרוולים קצרים אוקספורד חולצות זה קל משקל ואידיאלי לקיץ. עם הידוק מכופתרת וצווארון קלאסי, זה ישדרג את מראה הספורט האלגנטי שלך. </p><ul><li>עשיר בכותנה/ </li><li>גזרה רגילה </li><li>שרוול קצר. </li><li>רכיסת כפתורים </li><li>צווארון</li></ul>",צבע אבן טבעי
https://www.next.co.il/he/_next/data/1014384/he/style/su519591/au0159.json,לבן - חולצת אוקספורד שרוולים קצרים מבד נמתח,AU0-159,86,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0159s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0159s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0159s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0159s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0159s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0159s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0159s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0159s8.jpg","<p data-sl-variant=""toneOfVoice"">Blend עשירה בכותנה עם תוספת סטרץ', שרוולים קצרים אוקספורד חולצות זה קל משקל ואידיאלי לקיץ. עם הידוק מכופתרת וצווארון קלאסי, זה ישדרג את מראה הספורט האלגנטי שלך. </p><ul><li>עשיר בכותנה/ </li><li>גזרה רגילה </li><li>שרוול קצר. </li><li>רכיסת כפתורים </li><li>צווארון</li></ul>",לבן
